acct,label,proba
08cf3fa930d33a932a2ff6824644d5029eff574b1d81731992283ddc88d30c23,0,0.17399701
0d1ae94a08eeda8e31cc45a5b48edcdcf87c2f925d0fba727b8c6abf2d17ada1,0,0.3164898
249d07f4f915216c08cb37f70ecd5a3e5afdccacfbc40c7ed84c5f30b27b3e36,0,0.3701501
a67c23b456c48f3e70336bdb9216f3f9e3724a1d7887b07a7f52e75bc0380505,0,0.03598898
81222eff076bcb59303f461053813001fa547d6da07f1280b5a62083ae4921da,0,0.016833223
1483e2e83060e48b2c1b1c627c8accea21ab32478aef9d87baebe05e20833fda,1,0.5407658
ca1c6c39229631f37f7e62630ec57ad93bf651dfbe392104ec673974bf90c6bc,0,0.009660249
3e4446611b8d8c05712750f28a5e92ec73ab9b9fa71f5270506f81661597d89b,0,3.1786374e-06
2413622b5d31b7c4332c9e2001649c9d2cfc2b24ea4fb9a08b4f9f0f5950ac02,0,0.002418606
a034e790e1de201412e53bd326a1b1175ebbfb3aa5e42c20f30dae83917e0d5d,0,0.00061766733
27469572924e49e050efa4f2f0d6144493410fdf05017d3e72a9d4573bdcf7c5,0,0.0005365581
fa5ddcfc5701b478440ae87652bccefb19720e189e2e0f139b1e1074cc22f5fb,0,0.0027604247
183279c614b1140a6766a76673752fd126ab4bf622da70545e629cfcdef10a75,0,0.009439557
0cc4db34a7d6ec309c322c3975fc19b97d058c6e90e65a4d7f28f8d4b456cbde,0,0.011174242
3c4b3034d78923cc863208e979bb6eaf275acd1faba9aee35320c845d4538a54,0,0.00043368293
1e7cbe88b306376b8c99c56dce87772e3c938a07640b0d794289789043e0e7a3,1,0.5370056
89e31793b237e9aee19a31977e24aa998fb3e466641ee2b466b4545d4d55db66,0,0.016326668
f6343cd666c370cbd60528a3c3bf3ad64ba026fbb0e55eeb996f78933dafa1ad,0,0.2656112
b136aa4e1a860d72d665a7f090617ad1a03418bcafa02af7348caf3d9297662d,0,0.0015265509
1203a513e312d77db4329b3b49228e27adbb717b3634b700f3a952f10a6cf02f,0,0.009173526
b7f9e99d5a33f55d16aca3d7e495100a456d869b6713591ea52b1966d860b00d,0,0.00089438254
c37ca25a284d5727d68cde36dd453a47ccbfa3f090861a6ff0084ac684a83a97,0,0.00699995
46df2a8bef0daede6f03032875440a3ca9e8ba9c2c5acce5880afe2e9885141f,0,0.001692209
96c6b31c793e53f29096576ce02ecf8c71a893858e8ebc48044f36cd86f65944,0,0.0036974417
9ed78a624758ed5bf084c76409912e772b7bd6cbb20417aa0904295d7561966d,0,0.13267954
3265b7572cfcd1afeec91cc27a65520f97508b02644f2aeef5d06ec37d1a58dd,0,0.0034337298
cd4709ed1840e923cf0e70cee572f6103d2395be64ccf2860b7ccdc9cb067922,0,0.003922421
1ea2981e2a0cf0f54a2270d6dbb639ae002dfd91fdc6d2e01fe2c39d99271ad0,1,0.7537387
2d2124d29f104e842964f190ed783749d9cd382ebcdd30cc03f9b8fe4f537d85,0,0.0013041482
33a407aac89c4643defc395f229fce9f2a79adca14c39184a6a58312c3921976,0,0.008259648
91ee46f22b1a07782bd91d53fec7696a39a3f5564bf60ba701c64cbf385a9a1b,1,0.8402004
a1c581c0edc22271e077475ac52f9710b800a03c6fee54d73b760393ab9b6bf5,0,0.008076621
8df22d268ba0aafdb0cab7797811091fc2311b1defdc2ee60b7924867ab458c0,0,0.00020973045
f43f206d049369e3d48efdf209c6b789fcd24ca0b2676b92b6ac613e0c91608b,0,0.006206978
0d0fb2c1e54c86be1de3b72e0d73d8aa6d0d7aa0b43f3716ac4155f93f17f0f3,0,0.006574176
7cc5df3b8ace8d905a096462131a68a24336ed0249e4d7730597b46f80676004,0,0.00927422
f4532aa9282e394c5823ad3a18b93b6005a41e38676ec6a5bcaef782a66651eb,0,0.00045815588
03dafdeffd73865d912c39dd86cf603fc5eb5dec14aab5f879fc5711d0fd89af,0,0.00013011305
594b653c1b5b006fd0261970eb51c5ad92ca6458d7f5bdb81e500d73f3fc0b48,0,0.0034870808
80e9137621434c5f3b478298e18cfbf60b327df9e406b920cb1a5a2ae60ab2c6,0,0.07339684
7113b6e8a3e7ac593a369b3d826a591b1188684df7ec2bbfbcd23abf8877e9fd,0,0.0047101337
84c36f0e53cccf74fd75f0d64b84ee418f4484e0e500a7f1bd218518152486ca,0,0.004133246
85a3a99050545430fb3227d778bfed7aea6f4fcbc0a503cc898c9a1c6b396ce1,0,0.003520391
f88805f6d38943441a0d7488f5f1c21ec1a5b4087fe452f6585b658cf04d8a4f,0,0.001015464
d25752b5b07a19189be9b9cf47b790654670100689a989fa980fef1dddf350e7,0,0.1428172
482d88e7041bdd67b4edb6e7b36394d34a3e56905fd7f26259d23e8752401892,0,0.02121002
6c6433a5e9eb855532b1e57d4ff70decbd581aa69d81e14cf16efdaa25c5b61a,0,0.10947979
a0afd8151a343aec29bcc609e298d447d54b47e48acf14b87ad33743c85d9b00,0,0.00014326397
9a08cc43708efbb3e0e7bdca5b01fb7eb3ef86198d5889db201659232a49e810,0,0.038298555
464f4b50056221a92788c706feb0c7210bfe2980afc387d1f5a5746756fd38e5,1,0.9752617
f5339b12b042b5ab6dd9f4d2e6dfaae73a11613deb179033ae88da76b7e8ddc4,0,0.002299247
58eb2151ac55cbe4a5d29ef810a067c19b187c104048623df46262a1ff3dd9f6,1,0.9694661
26fefc99bb9574363475d5e41dc9a3f88eb30a42ce0d5766c9b5439bd3f5ca2f,0,0.34128678
48705a1c221018a3400f6ada4f4edc9c567816954367b0671a9e2971c7f05117,0,0.0041579
79d46824b593daa42f92a2f6b3be452b1bd22bd0a0648e8ab568b9c1e766b2dc,0,7.783279e-06
e711deff21b78d4b3be1bc41cff487818b4253cf6c882a9b404f481702716ae2,0,0.059704334
0c25f276d7cfee8ed48b48babc91fa13835c638ea6745f4e7a4c6e54cd44b051,0,0.010257859
a16dd859b0e689a4727439196e7f74d55962ba06189773e09065e0ab11474829,0,0.10377847
7cf95515b7a3662db919262f974b183ea555e29dedf9e7f5e8f36c7b9613ec2e,1,0.99692684
f100ff608f7d266e5be23a41c0c71200b2598adeb48c30da27061d987afee891,0,0.11633004
7716fc0a5ed12b572e6da5682d86f55f68130f36132ab79901f9e3aecd1a32a0,0,0.0018369054
bf5657beff4aec76b96686d8dbedc4d03331a69077b09262fb976fd2a92aca0d,0,0.076233596
40ca2dcea2462f906c6749f27f953e9ee1182298464669d01c9127ef054bd045,1,0.6466977
c8a0beeb63aa1880c6b5ed41f16759cfffa9421ff5c8556f4e24bc2ed838fce6,0,0.007774653
5826e7c4a33c7f3809fe683209188c173c75c0a818cae670fedf0ba01a69a401,0,0.0016938854
cb4e977c2c7023d8bb2f9cfd1ae6bf9681fbf6f66ef7aeca9cd9b6bae97e8026,1,0.81674284
745d542fb0deb1051c7f4d7b6a67ddb00bc171a86de3b604c65deda3350fb9c9,1,0.9583052
c482360bb31059b6c08fd692a50ea308b71991d430ce519ce522ee238a8249da,1,0.5080806
018c38db15a2e4af51e5f17e01357ca4f84c37f41d83314cf28a1162b25c5831,0,0.0018233176
f9b9c7d98756b18d7cf5642603d70d1ec165b9aeb70e8128cb1289e1fa7ec8fe,0,0.008317505
9ddbe528704d3b6ec3650bf58d6ac1106a888c8e6dc8f27bd8f8487625b36fac,0,0.0036542101
2ab47b01e74c7a6943c2eaa3c472b887d6d273ac96e204a52be7f71fbd79af5a,0,0.116257355
30d08c31da0b6371de113f5b6ab2a96be20eee46f777b35c73ab0b2d09fc0e99,0,0.00053535274
61baa482f4ba3d802f0253620b3b1e616f1f434f758a97595b07ec569225b6ce,0,0.019426586
11a608bd428a3de9b06f28ce3abb94e766a893c00a36e5bbd501f1d6c0616f12,1,0.7085137
f8188e589b036da5e9f4578e145f7291439e3a069cc681ffe917169b01a8316e,0,0.01415811
91bcdd7547239d119e1c6fb0e9e9e1af91a9f7735dfc8ccf21f4ddafbbce2a74,0,0.020126784
172ce6061eed9db2b478e53a37f8e1b9741d167f4f1b3ab960e2053700736bbf,0,0.0051494488
3dc6d1ed5782c955c309160a8aa0da5ae0cf075a6b8ed5359ecd33afa5d6eb8e,0,0.002468584
a8ed9d7465a51d543a1b41b5b99a23e01f06f9b72e30acf97f158b413e69fb44,0,0.00096465193
461111858c17a5757e89fa3ab29731d5793ed2c533ca07744d62c7018fb6dda1,0,0.00032841638
4034b6f0ccdd5218edd463a3f22833024631ea92b009fe193cfc3dfd9510438f,0,0.0006969702
2e9ac26c051fbce359cd38999dfd95bf2391330d5e8621dd8f1e348628d9a2f8,0,0.2340118
15d57c4c357369933b81e15ab1a8ac0f321dbbabcf4c18fa655ac759029bd007,1,0.9263471
495a8d1d9d53d7df8dbda76830035d60e2889f478ebd35ee61e1ddbdbfe13e1c,0,0.31544173
083ce9492791a59328b84ed2a9843a861db9a3e7ec27983557d408c1cd1d9ef6,0,0.024545945
67b10f3a4f7b28f3a2238079841c817d199935326597acabb1d8831eb6ac67ed,0,0.0106597645
a88e047ff7819ac2b88aed08c077b648ac58f5344670f93494fe50a129f08493,0,0.0060271146
6bba4b6ee6439a11f71dd9571bf6c02ce3fd71c97db8ab1de56e004587eb25ef,0,0.0007006126
0451ce970e183af68a11f00087d180a1e86caae8cf3966b566135e34235735a7,0,0.0057379566
43959f7a81bc9b2eb4e9f54e94a89cc5d14aafdb6fc67fca53771c9deabb4027,0,0.00050293846
c21f873bc76b03b6e51b4944f6cce7b143379b79d0f7af23b88ddee73928d602,0,0.16483814
fb10f7d594b9161a28d42813d829207e617ea563353e7fe26d13a59f46218a7a,0,0.006799344
2c5201c6eb28f9a23202a0633bfe434e7112058fecd12fdafd9f94ddcc756e84,0,0.008608012
cdf2500e395001d6eaa1012694f9da1ce8b96416ea50a40e9efe8adf3ae3a82e,0,0.10190809
3b0dd30d188c6fe4d5ef5630b253799b90e4c5c1a4451aae5f00f870f6e4913a,0,0.006440631
ad159e99baef04396dac7b8497936769609db5997dd0d0bb4fb510bf0d178a22,0,0.0012345244
b120cd11fb163653bfba1c8f48e266f072ce701fe6f7a5985ea3556162c70628,0,0.0055101835
2a5a8b0189e93e9337c45f420bb175b982b750e064be9679ec22f7ef5648d053,0,0.006935455
af1e8d4ec748c381c827dda25c25a2fc7093156ce943f80892eff0d737c8c5bc,1,0.5865121
5e412748b255999f6da924a18e31e03a742be78403eed7534b46ffb01c2e6c18,0,0.43590453
12e8c8b91b56929342efbd35a7cac61fccc18107fceb8be5ad68fa07bba46c86,0,0.00025597177
6000d650a8164cb979f9c4ba597a1f9e72f3d1a928384d4e94a8917ff76b1332,0,0.0012707756
408753c48116c077cfdc29fdc706522cff6e821528f5b1a10107b1e9cec4134f,0,0.01184618
f765d60e9d3b98affc412b6f5b8998bccad5a422d8125f389550d296ec38550d,0,0.06794379
5c9133fb630b1325dfa48e07e044d0cd565c6ffc248286de2b3cbfa1835baf30,0,8.404861e-07
8c0a05b9988e248eee74e4c225f6ef0a879a854fdd5283e82c044fa12e6ffbcc,1,0.6826486
9d1591216aa63f089782694212639ff648ab1fbf25e935e380ef2e7fba996316,0,0.001118444
2a0c8af03099540ffd5505117176ff927858c8d5d6a4459b71a38a15e6c21ed4,0,0.0063228435
c4fcfe4d4453b16466083a35193fc4983ac526f817d99269fb2fb00a5a8924d9,0,0.0069051166
590ca69ee2907220121f800b7dee9943e695497f71780ff220ba32f23d3ef4a5,0,0.015203256
50acaf468d9e014ff1c609b4dbdc7e6686639191a3c5cdd57c4ea7075626bc2d,0,0.17317402
c872cffa4daffc14eb50ae4771ee19034d768ad6ebffd7ff419684c334783766,0,0.037933663
f9b8d7b8d4215a363285f061c17c2139e3fcc86a92f26c4fa5d448031d9646fb,0,3.8244427e-05
3a3710c3e54be636f850bacf359f86d7bdcb1f6cea70af942dbbe25c05a09a99,0,0.038069174
145ee00fb5525791a8cfa62d0d6795ad4904a2447126d9989e60a9a72aeafad8,0,0.1818341
29ee39363ce633d130b9de84cfafa0cec99aede75160fbffdad45880bcb87118,0,0.0007071472
d7627cf3a04e1b33872bad1d7e19ae66e23f0c01674e2f171af8aec4de863b81,0,0.059869174
93b185f6efcd80c3c6cae2503f6d2ac137b041de13439675b5e80aebc13adb2f,0,0.0052518095
d0589efbd3e918a23273dabb4ddd4be7f6944eccbd51130970d25a8bb78ab5e8,0,5.087236e-05
13f00f7aeeaa85c8a10d1416a1b051103f554159305b6d7776e4d7b9db549dbd,0,0.0057087378
34f93a145ba34922c33e6a3691f53c14a0107ddaa2fbc861b9424c3216a7f24a,0,0.4746036
788968722edc7c786589b6696199820e73298be081e5224f4c07436341996f58,0,0.0011462835
4bae4f7fc02b2ab5d429f221d89d169ac18987f8eed08712009da80915d343f0,0,0.03719837
338c74a5e28f82d48c9bc8dbb7ec2ade8339097419911ee7e59ca6305dfbc2ac,1,0.5052056
5dd91a071677d1ecbb7f2b0cc05d1e482e62cee8430adc069a4dfe8b84c7d042,0,0.00036825685
e4b8195902a1853d215ac612f77c6118a828fbaa6fd45aef140cb14a9e93dc90,0,0.013719893
e20b67d4313cb5f2080697ec9b02e0f5b7d1fadd5cf88a70cc03109c5abc83d0,1,0.5110466
e8866bd56611337b23bfbfb0ce024ec6f01c9c3854b4e6a56bb207ed1a906104,0,0.13162918
7ef0cd5bb03ba993f40071a1fa7f41009fcf86ba285c931f74a9e77c8504e225,0,0.006207184
8908bbbd99aea8c7dea651b32064b14582db022a2728299e711b9254477518e1,1,0.9978192
b80cb7689edbe8885ed1cbaf12d7e78dedf09993050e20dfdf4dbc1d9b064c38,0,0.007616646
fa8185f6b773db58b9145778bb988c82183a6a3458bffae67cf7c06341c1f731,0,0.0052285166
b440b8e66c13be8900f7943359adf3be46cbd038d7fddee52ad7c40ba028bb40,0,0.23151395
c13461e27d08e5d828ffd8f34c4c3850ffac503ebc7de3a7a81037781d498373,0,0.17003876
a574c8329bf6afbbfafa198e945cf8d18472a75ab513c69da1422f253866cc4d,1,0.9950197
7efc70a420db1f81cdd800b4ad8cd461d4db9365051f95e986aba0a7f02678de,0,0.0009834775
5b27c4bcd58cdd4d3d937c3a215ddca92d1c58e37b00b01f724f8ae6635d43ef,0,0.00033781966
d1fe1183d39ef0a2126808181f4aeab2cd4f0da6a58d66dcec6b1ac73965abe7,0,0.0015324457
81573b70611fb851a05059ef12cebf1e455aaddc2f5ad2bd8bb5d8925c24f725,1,0.9626637
22937fd58c83151bd7056b126b8eae99f6fac3a458abc9fc73b5dc8ae770fcde,0,0.00039371275
c54ccd51a55b7e371a9601f6deabbba3d8ab77ad8120abe65e11d33f8d015866,0,0.12420272
09aec82d0ee784a7e96abc62d36c5c48f0f3701bc4f52dbc58f23ac6d14348a2,0,6.069131e-06
9e575ea9fa14bea13ad2e1b6a7874b02783d7d009c55aeb761d8e6a68f749ec8,0,0.03836222
843dd9c732825bb88697dbd351157a542c20e30d155751d4fc8526d14cef968b,1,0.7024231
2d893d3137cd2ed1f60421f7fe0c6ec995c7aaae705eda135f45277d30751cf5,0,0.06361961
cbded63c6da6daf8aaa2436480907ab1a601d1be8d76029d928e7cd132eb4689,0,0.0010423786
bc4f18e5243deda9851d5c952cbcd6235e2acca8d9cb40e78c18659e41471742,0,0.121072695
51af949a49c4da36d767bbb4561497b3d268b3cafb40689c301b3ab80861946c,0,0.07943701
7e05bd4fc1bca37b83ec296d3bf62f0582d0bdfc924ba54e1c2e9a0162fde31d,0,0.34424067
d3fa32be814aa6602bb0f860fcf4e118c359e89ebcd8f3aa1b8b00f65c3bad07,1,0.74447966
f843e68db3a55a7ef5515d543e6ed4a858f90639855f52ec28e25024c8b3d63b,0,0.015314615
fc85f286d32f07fac609cf9f52caff30e12a8c3f97cd5317cc031074aa7e567f,0,0.09645204
f6c14be082cd285413ccf40a7d191be2fe8a767f8137547544241a7e710416a4,1,0.7884212
d363ca04e96f4ae236ba3040562bac8e62d86d47759258a3486298d11134a386,0,0.0020293014
a425fdee7f0160fd89234ebc8a6f739be5904bb78b41dc9a4505dab51c80be42,0,0.02417436
068698a5089e9c60381297219df53d80ba7a033f5fddeb694a7bed187feb3e63,1,0.7655662
83a61f0f329ddb59241578fc791feb39d4e53338c562e1b38fc176acfb29ebc0,0,0.0034682916
354c86e7cb89bc278d86e74bdebceaef4e395cfba889593b9c1d9c20ec03dad9,0,6.679559e-05
a85e12602edd1214116295e7e0d041da86050eeed1f9f9acaca6879173c7c129,0,0.002076807
f5003a3667a54a99f08eb556f6adce34d05b068661a32aa312afe2f74e28e90a,1,0.71342134
0d66e940263e4247c6858f4133e2d8c5c52dfe8537648984b23027241837d96d,0,0.009176189
8b28cb2c30e78165bf13c5ac5d91c8dbc20c11a1e377126807035b723224a5f1,0,0.00018065012
da76702595438b6565d64a8ebcb3f2e94970842d086091ad44078e0c3b76d8b3,0,0.04961255
0b22410dc4d50f7bb56b7fba23938ee2a67449664702d8f94c24666983205a28,0,0.036573812
836aa5b0843482a2619aaf712dd08b9c4fd5a8a3e2cc2ab3e8d9df184cc403dd,0,0.0010454551
2f3f5e1497349459c58455636a5ce0bdb4ef2b1f592881403f908dd69917eb89,0,0.13895217
e816a778a5ffc13817b57c151bd72c17e819d94e1f2a93defe6a20fffe5190ea,0,0.02663706
d4d5309497ec686e63e5bab5d773e5993ee847fd3c584bad325c6c05ece04496,0,0.002992382
67b88fa53847d5a1e1111cee6e454f0277a56439e4720f7e2f7832a71ef624bf,0,0.00872051
bd062edda86fd8b93e7584d0c4c242ea32facb9b4126d72e4d55593fd976db9a,0,0.013508688
be001d7ff0e6196b02d3a0a5aeb9c693a1425c548d05916e096fba05d58dde94,0,0.026933467
45633e19dd97e6cfed7111f988a9276003931165b71823ad3fe4e49e2360491e,0,0.0001093334
2fa9afbd71d2653b0aaaf50b1ecc088d38c579aec1f1712fb114cc6a94d9dcec,0,0.0045427834
6cfe73aa0f7e02fd554631b651e003bdf347a454974dfb9034c7d6a166d3f270,0,0.05503092
041b2de0dc90019c2979a358617bffe6c1973ee9379c418e3efe6c60d60ac379,0,0.005538297
5fab9bc78015401f7cff8827778a8f4b1922cecfdf3bcf9349e5dce990879679,0,0.014042564
