acct,label,proba
e8866bd56611337b23bfbfb0ce024ec6f01c9c3854b4e6a56bb207ed1a906104,1,0.999238
7ef0cd5bb03ba993f40071a1fa7f41009fcf86ba285c931f74a9e77c8504e225,0,8.711701e-05
8908bbbd99aea8c7dea651b32064b14582db022a2728299e711b9254477518e1,1,0.9998493
b80cb7689edbe8885ed1cbaf12d7e78dedf09993050e20dfdf4dbc1d9b064c38,0,1.3492997e-06
fa8185f6b773db58b9145778bb988c82183a6a3458bffae67cf7c06341c1f731,0,2.9937357e-06
b440b8e66c13be8900f7943359adf3be46cbd038d7fddee52ad7c40ba028bb40,1,0.9997429
c13461e27d08e5d828ffd8f34c4c3850ffac503ebc7de3a7a81037781d498373,1,0.985352
a574c8329bf6afbbfafa198e945cf8d18472a75ab513c69da1422f253866cc4d,1,0.9999875
7efc70a420db1f81cdd800b4ad8cd461d4db9365051f95e986aba0a7f02678de,0,0.00011855204
5b27c4bcd58cdd4d3d937c3a215ddca92d1c58e37b00b01f724f8ae6635d43ef,0,0.0009296489
d1fe1183d39ef0a2126808181f4aeab2cd4f0da6a58d66dcec6b1ac73965abe7,0,0.008229342
81573b70611fb851a05059ef12cebf1e455aaddc2f5ad2bd8bb5d8925c24f725,1,0.99998677
22937fd58c83151bd7056b126b8eae99f6fac3a458abc9fc73b5dc8ae770fcde,0,3.100901e-05
c54ccd51a55b7e371a9601f6deabbba3d8ab77ad8120abe65e11d33f8d015866,1,0.99229383
09aec82d0ee784a7e96abc62d36c5c48f0f3701bc4f52dbc58f23ac6d14348a2,0,3.956894e-06
9e575ea9fa14bea13ad2e1b6a7874b02783d7d009c55aeb761d8e6a68f749ec8,0,0.106924064
843dd9c732825bb88697dbd351157a542c20e30d155751d4fc8526d14cef968b,1,0.7908284
2d893d3137cd2ed1f60421f7fe0c6ec995c7aaae705eda135f45277d30751cf5,0,9.161246e-06
cbded63c6da6daf8aaa2436480907ab1a601d1be8d76029d928e7cd132eb4689,0,0.00013978101
bc4f18e5243deda9851d5c952cbcd6235e2acca8d9cb40e78c18659e41471742,1,0.9999597
51af949a49c4da36d767bbb4561497b3d268b3cafb40689c301b3ab80861946c,0,0.0043140817
7e05bd4fc1bca37b83ec296d3bf62f0582d0bdfc924ba54e1c2e9a0162fde31d,1,0.9995635
d3fa32be814aa6602bb0f860fcf4e118c359e89ebcd8f3aa1b8b00f65c3bad07,1,0.96834266
f843e68db3a55a7ef5515d543e6ed4a858f90639855f52ec28e25024c8b3d63b,0,2.0926143e-05
fc85f286d32f07fac609cf9f52caff30e12a8c3f97cd5317cc031074aa7e567f,0,0.024948465
f6c14be082cd285413ccf40a7d191be2fe8a767f8137547544241a7e710416a4,1,0.9999747
d363ca04e96f4ae236ba3040562bac8e62d86d47759258a3486298d11134a386,0,0.121035814
a425fdee7f0160fd89234ebc8a6f739be5904bb78b41dc9a4505dab51c80be42,0,3.199337e-05
068698a5089e9c60381297219df53d80ba7a033f5fddeb694a7bed187feb3e63,1,0.9962475
83a61f0f329ddb59241578fc791feb39d4e53338c562e1b38fc176acfb29ebc0,1,0.6779196
354c86e7cb89bc278d86e74bdebceaef4e395cfba889593b9c1d9c20ec03dad9,0,2.6520673e-05
a85e12602edd1214116295e7e0d041da86050eeed1f9f9acaca6879173c7c129,0,4.03973e-06
f5003a3667a54a99f08eb556f6adce34d05b068661a32aa312afe2f74e28e90a,0,0.0012313343
0d66e940263e4247c6858f4133e2d8c5c52dfe8537648984b23027241837d96d,0,0.008054989
8b28cb2c30e78165bf13c5ac5d91c8dbc20c11a1e377126807035b723224a5f1,0,0.00019657587
da76702595438b6565d64a8ebcb3f2e94970842d086091ad44078e0c3b76d8b3,0,0.00078969967
0b22410dc4d50f7bb56b7fba23938ee2a67449664702d8f94c24666983205a28,0,4.6823745e-05
836aa5b0843482a2619aaf712dd08b9c4fd5a8a3e2cc2ab3e8d9df184cc403dd,0,1.4159109e-05
2f3f5e1497349459c58455636a5ce0bdb4ef2b1f592881403f908dd69917eb89,0,0.0028906255
e816a778a5ffc13817b57c151bd72c17e819d94e1f2a93defe6a20fffe5190ea,0,0.00017110119
d4d5309497ec686e63e5bab5d773e5993ee847fd3c584bad325c6c05ece04496,0,0.1225146
67b88fa53847d5a1e1111cee6e454f0277a56439e4720f7e2f7832a71ef624bf,0,7.8876605e-05
bd062edda86fd8b93e7584d0c4c242ea32facb9b4126d72e4d55593fd976db9a,0,0.00037625374
be001d7ff0e6196b02d3a0a5aeb9c693a1425c548d05916e096fba05d58dde94,0,0.00021739885
